,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,PavedDrive,PoolQC,Fence,MiscVal,SaleType,SaleCondition,SalePrice,LogSalePrice,Baths,Total_OutdoorSF
68,30,RM,47.0,4608,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Artery,1T,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,747.0,3,1,2.0,747,2,3.0,4,0.0,Attchd,1945.0,1.0,220.0,3.0,3,0.0,0.0,0,WD,Normal,80000.0,11.289781913656018,1.0,0
69,50,RL,81.0,15593,1,0.0,Reg,Lvl,IC2,Gtl,ClearCr,Norm,1T,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,4,3,CBlock,3.0,1304.0,3,1,2.0,2287,3,3.0,7,3.0,Attchd,1953.0,3.0,667.0,3.0,3,0.0,0.0,0,WD,Normal,225000.0,12.323855681186558,2.0,135
70,20,RL,95.0,13651,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3,4,CBlock,4.0,2223.0,5,1,2.0,2223,3,3.0,8,4.0,Attchd,1973.0,3.0,516.0,3.0,3,0.0,0.0,0,WD,Normal,244000.0,12.404923504275338,3.0,300
71,20,RL,69.0,7599,1,0.0,Reg,Lvl,IC2,Gtl,Mitchel,Norm,1T,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,845.0,3,1,2.0,845,2,3.0,4,0.0,Detchd,1987.0,1.0,360.0,3.0,3,0.0,0.0,0,WD,Normal,129500.0,11.771436160121729,2.0,0
72,60,RL,74.0,10141,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,3,PConc,4.0,832.0,4,1,2.0,1718,3,3.0,7,3.0,Attchd,1998.0,3.0,427.0,3.0,3,0.0,0.0,0,WD,Normal,185000.0,12.128111104060462,3.0,385
73,20,RL,85.0,10200,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,3,CBlock,3.0,1086.0,4,1,2.0,1086,3,3.0,6,0.0,Attchd,1989.0,1.0,490.0,3.0,3,0.0,1.0,0,WD,Normal,144900.0,11.883799128308773,2.0,0
74,50,RM,60.0,5790,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,2.0,840.0,4,0,2.0,1605,3,3.0,8,0.0,Detchd,1915.0,1.0,379.0,3.0,3,0.0,0.0,0,WD,Normal,107400.0,11.584315461056901,2.0,202
75,180,RM,21.0,1596,1,0.0,Reg,Lvl,IC2,Gtl,MeadowV,Norm,2DT,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,462.0,3,1,2.0,988,2,3.0,5,0.0,BuiltIn,1973.0,1.0,297.0,3.0,3,0.0,1.0,0,WD,Normal,91000.0,11.418614785498987,2.0,221
76,20,RL,,8475,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,952.0,5,1,1.0,952,2,3.0,4,0.0,Detchd,1956.0,1.0,283.0,3.0,3,0.0,0.0,0,WD,Normal,135750.0,11.818570237796182,1.0,0
77,50,RM,50.0,8635,1,0.0,Reg,Lvl,IC2,Gtl,BrkSide,Norm,1T,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,672.0,3,1,2.0,1285,2,3.0,6,0.0,Detchd,1948.0,1.0,240.0,3.0,3,0.0,1.0,0,WD,Normal,127000.0,11.751942365440728,2.0,0
78,90,RL,72.0,10778,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,2DT,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,1768.0,3,0,2.0,1768,4,3.0,8,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,0,WD,Normal,136500.0,11.824079893607152,2.0,0
79,50,RM,60.0,10440,1,1.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,440.0,4,1,2.0,1230,2,3.0,5,0.0,Detchd,1966.0,1.0,440.0,3.0,3,0.0,1.0,0,WD,Normal,110000.0,11.608235644774552,2.0,202
80,60,RL,100.0,13000,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4.0,896.0,3,1,2.0,2142,4,4.0,8,4.0,Attchd,1968.0,3.0,509.0,3.0,3,0.0,0.0,0,WD,Normal,193500.0,12.173032791451973,3.0,324
81,120,RM,32.0,4500,1,0.0,Reg,Lvl,IC2,Gtl,Mitchel,Norm,1T,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,PConc,5.0,1237.0,5,1,2.0,1337,2,3.0,5,0.0,Attchd,1998.0,3.0,405.0,3.0,3,0.0,0.0,0,WD,Normal,153500.0,11.941455846009388,3.0,199
82,20,RL,78.0,10206,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3,3,PConc,4.0,1563.0,5,1,2.0,1563,3,4.0,6,4.0,Attchd,2007.0,2.0,758.0,3.0,3,0.0,0.0,0,WD,Normal,245000.0,12.409013489526863,2.0,243
83,20,RL,80.0,8892,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,3,CBlock,3.0,1065.0,4,1,2.0,1065,3,3.0,6,0.0,Detchd,1974.0,1.0,461.0,3.0,3,0.0,0.0,0,COD,Normal,126500.0,11.747997587149712,2.0,74
84,80,RL,,8530,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4.0,384.0,4,1,2.0,1474,3,3.0,7,3.0,BuiltIn,1995.0,3.0,400.0,3.0,3,0.0,0.0,700,WD,Normal,168500.0,12.034691028774553,3.0,192
85,60,RL,121.0,16059,1,0.0,Reg,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4,3,CBlock,4.0,1288.0,5,1,2.0,2417,4,4.0,9,3.0,Attchd,1991.0,1.0,462.0,3.0,3,0.0,0.0,0,WD,Normal,260000.0,12.468436909997665,3.0,209
86,60,RL,122.0,11911,1,0.0,IR2,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,684.0,5,1,2.0,1560,3,4.0,6,4.0,BuiltIn,2005.0,3.0,400.0,3.0,3,0.0,0.0,0,WD,Normal,174000.0,12.066810578196666,3.0,138
87,160,FV,40.0,3951,1,2.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4.0,612.0,5,1,2.0,1224,2,4.0,4,0.0,Detchd,2009.0,2.0,528.0,3.0,3,0.0,0.0,0,New,Partial,164500.0,12.010665849187564,3.0,234
88,50,C (all),105.0,8470,1,0.0,IR1,Lvl,IC2,Gtl,IDOTRR,Feedr,1T,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3.0,1013.0,3,0,2.0,1526,2,2.0,6,0.0,NA,,0.0,0.0,0.0,1,0.0,1.0,0,ConLD,Abnorml,85000.0,11.350406535472453,1.0,156
89,20,RL,60.0,8070,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,990.0,5,1,2.0,990,3,3.0,5,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,0,WD,Normal,123600.0,11.724805824005728,2.0,0
90,20,RL,60.0,7200,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0.0,0.0,3,1,1.0,1040,2,3.0,4,0.0,Detchd,1950.0,1.0,420.0,3.0,3,0.0,0.0,0,WD,Normal,109900.0,11.607326140391713,1.0,29
91,20,RL,85.0,8500,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3.0,1235.0,3,1,2.0,1235,2,3.0,6,0.0,Attchd,1961.0,1.0,480.0,3.0,3,0.0,1.0,0,WD,Abnorml,98600.0,11.498826540590727,1.0,0
92,30,RL,80.0,13360,1,1.0,IR1,HLS,IC2,Gtl,Crawfor,Norm,1T,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4.0,876.0,5,1,2.0,964,2,3.0,5,0.0,Detchd,1921.0,1.0,432.0,3.0,3,0.0,0.0,0,WD,Normal,163500.0,12.004568269319446,2.0,44
93,190,C (all),60.0,7200,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,2DT,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,1214.0,5,0,2.0,2291,4,3.0,9,4.0,Detchd,1900.0,1.0,506.0,3.0,3,0.0,0.0,0,WD,Normal,133900.0,11.804848531679264,3.0,99
94,60,RL,69.0,9337,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,824.0,5,1,2.0,1786,3,4.0,7,0.0,Attchd,1997.0,2.0,684.0,3.0,3,0.0,0.0,0,WD,Normal,204750.0,12.229545001715316,4.0,162
95,60,RL,,9765,1,0.0,IR2,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,5,4,PConc,4.0,680.0,4,1,2.0,1470,3,3.0,6,3.0,BuiltIn,1993.0,3.0,420.0,3.0,3,0.0,0.0,480,WD,Normal,185000.0,12.128111104060462,3.0,295
96,20,RL,78.0,10264,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4.0,1588.0,5,1,2.0,1588,3,4.0,6,0.0,Attchd,1999.0,2.0,472.0,3.0,3,0.0,0.0,0,WD,Normal,214000.0,12.273731294003989,2.0,187
97,20,RL,73.0,10921,1,0.0,Reg,HLS,IC2,Gtl,Edwards,Norm,1T,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,3,CBlock,3.0,960.0,3,1,1.0,960,3,3.0,6,0.0,Attchd,1965.0,3.0,432.0,3.0,2,0.0,0.0,0,WD,Normal,94750.0,11.458997122944673,2.0,120
98,30,RL,85.0,10625,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,458.0,2,0,2.0,835,2,3.0,5,0.0,Basment,1920.0,1.0,366.0,2.0,3,0.0,0.0,400,COD,Abnorml,83000.0,11.326595886778735,1.0,77
99,20,RL,77.0,9320,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,950.0,2,1,2.0,1225,3,3.0,6,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,400,WD,Normal,128950.0,11.76718001130949,3.0,352
100,20,RL,,10603,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Norm,1T,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3.0,1610.0,4,1,2.0,1610,3,4.0,6,3.0,Attchd,1977.0,2.0,480.0,3.0,3,0.0,0.0,0,WD,Normal,205000.0,12.230765258120545,3.0,236
101,60,RL,77.0,9206,1,0.0,Reg,Lvl,IC2,Gtl,SawyerW,Norm,1T,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4.0,741.0,3,1,2.0,1732,3,4.0,7,3.0,Attchd,1985.0,3.0,476.0,3.0,3,0.0,0.0,0,WD,Normal,178000.0,12.089538829274222,3.0,238
102,90,RL,64.0,7018,1,0.0,Reg,Bnk,IC2,Gtl,SawyerW,Norm,2DT,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,Slab,0.0,0.0,3,1,2.0,1535,4,3.0,8,0.0,Attchd,1979.0,1.0,410.0,3.0,3,0.0,0.0,0,WD,Alloca,118964.0,11.686576205316552,2.0,0
103,20,RL,94.0,10402,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,1226.0,5,1,2.0,1226,3,4.0,6,0.0,Attchd,2009.0,2.0,740.0,3.0,3,0.0,0.0,0,WD,Normal,198900.0,12.200557464842063,2.0,36
104,50,RM,,7758,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3.0,1040.0,5,1,1.0,1818,4,3.0,7,3.0,Detchd,1951.0,1.0,240.0,3.0,3,0.0,0.0,0,WD,Normal,169500.0,12.040608205802641,2.0,184
105,60,FV,75.0,9375,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,4,3,PConc,5.0,1053.0,5,1,2.0,1992,3,4.0,9,4.0,Attchd,2003.0,2.0,648.0,3.0,3,0.0,0.0,0,WD,Normal,250000.0,12.429216196844383,3.0,185
106,30,RM,60.0,10800,1,1.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2.0,641.0,4,1,2.0,1047,2,3.0,6,0.0,Detchd,1954.0,1.0,273.0,2.0,1,0.0,0.0,450,WD,Normal,100000.0,11.512925464970229,1.0,0
107,20,RM,50.0,6000,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,789.0,5,1,2.0,789,2,3.0,5,0.0,Detchd,1948.0,1.0,250.0,3.0,3,0.0,0.0,0,WD,Partial,115000.0,11.652687407345388,1.0,0
108,50,RM,85.0,8500,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Artery,1T,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,793.0,3,0,1.0,1517,3,2.0,7,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,115000.0,11.652687407345388,2.0,144
109,20,RL,105.0,11751,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Norm,1T,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4.0,1844.0,5,1,2.0,1844,3,3.0,7,3.0,Attchd,1977.0,2.0,546.0,3.0,3,0.0,1.0,0,COD,Normal,190000.0,12.154779351142624,2.0,122
110,50,RL,75.0,9525,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,994.0,4,1,2.0,1855,4,3.0,7,0.0,Attchd,1954.0,1.0,325.0,3.0,3,0.0,0.0,0,WD,Normal,136900.0,11.82700601127654,2.0,182
111,80,RL,,7750,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,384.0,5,1,2.0,1430,3,3.0,7,3.0,BuiltIn,2000.0,3.0,400.0,3.0,3,0.0,0.0,0,WD,Normal,180000.0,12.100712129872347,3.0,180
112,60,RL,77.0,9965,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,4,3,PConc,5.0,1264.0,5,1,2.0,2696,4,5.0,10,4.0,BuiltIn,2007.0,3.0,792.0,3.0,3,0.0,0.0,0,New,Partial,383970.0,12.858319703517948,4.0,472
113,20,RL,,21000,1,0.0,Reg,Bnk,IC2,Gtl,Crawfor,Norm,1T,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,3,4,CBlock,4.0,1809.0,3,1,2.0,2259,3,4.0,7,4.0,Basment,1953.0,1.0,450.0,3.0,3,0.0,1.0,0,COD,Abnorml,217000.0,12.287652632522597,3.0,478
114,70,RL,61.0,7259,1,0.0,IR1,Lvl,IC2,MS,Crawfor,Norm,1T,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,1028.0,5,1,2.0,2320,3,4.0,9,3.0,Detchd,1945.0,1.0,180.0,3.0,3,0.0,1.0,0,WD,Normal,259500.0,12.46651198158808,4.0,224
115,160,FV,34.0,3230,1,2.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,3,3,PConc,4.0,729.0,4,1,2.0,1458,2,3.0,5,2.0,Detchd,1999.0,1.0,440.0,3.0,3,0.0,0.0,0,WD,Normal,176000.0,12.078239274020289,3.0,32
116,20,RL,,11616,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,3,3,CBlock,3.0,1092.0,3,1,2.0,1092,3,3.0,6,1.0,Attchd,1962.0,1.0,288.0,3.0,3,0.0,0.0,0,WD,Normal,139000.0,11.842229212112828,2.0,164
117,20,RL,74.0,8536,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,1125.0,4,1,2.0,1125,2,3.0,5,0.0,Attchd,2007.0,1.0,430.0,3.0,3,0.0,0.0,0,New,Partial,155000.0,11.951180395901384,2.0,144
118,60,RL,90.0,12376,1,0.0,Reg,Lvl,IC2,Gtl,SawyerW,Norm,1T,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,1673.0,4,1,2.0,3222,5,4.0,11,3.0,Attchd,1990.0,1.0,594.0,3.0,3,0.0,0.0,0,WD,Normal,320000.0,12.676076274775909,4.0,367
119,60,RL,65.0,8461,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,728.0,5,1,2.0,1456,3,4.0,8,4.0,Attchd,2005.0,3.0,390.0,3.0,3,0.0,0.0,0,New,Partial,163990.0,12.007560729337492,3.0,24
120,80,RL,,21453,1,0.0,IR1,Low,C3,MS,ClearCr,Norm,1T,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,938.0,5,1,2.0,988,1,3.0,4,3.0,Attchd,1969.0,1.0,540.0,3.0,3,0.0,0.0,0,WD,Normal,180000.0,12.100712129872347,2.0,260
121,50,RM,50.0,6060,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3.0,732.0,4,1,2.0,1123,3,3.0,4,0.0,Detchd,1979.0,1.0,264.0,3.0,2,0.0,1.0,0,WD,Normal,100000.0,11.512925464970229,1.0,140
122,20,RL,75.0,9464,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,3.0,1080.0,4,1,2.0,1080,3,3.0,5,0.0,Attchd,1958.0,1.0,288.0,3.0,3,0.0,0.0,0,WD,Normal,136000.0,11.820410164718188,1.0,130
123,120,RL,55.0,7892,1,0.0,Reg,Lvl,IC2,Gtl,SawyerW,Norm,1T,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4.0,1199.0,5,1,2.0,1199,2,4.0,5,0.0,Attchd,1993.0,2.0,530.0,3.0,3,0.0,0.0,0,WD,Normal,153900.0,11.94405831982697,2.0,63
124,20,RL,48.0,17043,1,0.0,IR1,Lvl,C3,Gtl,NWAmes,Norm,1T,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4.0,1362.0,3,1,2.0,1586,3,3.0,7,3.0,Attchd,1979.0,1.0,435.0,3.0,3,0.0,0.0,0,WD,Normal,181000.0,12.106252310247962,2.0,192
125,190,RM,60.0,6780,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,2DT,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3.0,520.0,4,0,2.0,754,2,3.0,5,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,84500.0,11.344506813345266,2.0,53
126,120,RL,,4928,1,0.0,IR1,Lvl,IC2,Gtl,NPkVill,Norm,1T,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,1078.0,3,1,2.0,958,2,3.0,5,3.0,Attchd,1977.0,2.0,440.0,3.0,3,0.0,0.0,0,WD,Normal,128000.0,11.759785542901755,2.0,205
127,45,RM,55.0,4388,1,0.0,IR1,Bnk,IC2,Gtl,OldTown,Feedr,1T,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,3,4,BrkTil,3.0,672.0,5,1,2.0,840,3,3.0,5,3.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,87000.0,11.37366339763672,1.0,0
128,60,RL,69.0,7590,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,PosN,1T,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,3,3,CBlock,3.0,660.0,3,1,2.0,1348,3,3.0,6,2.0,Attchd,1966.0,2.0,453.0,3.0,3,0.0,0.0,0,WD,Normal,155000.0,11.951180395901384,2.0,296
129,20,RL,69.0,8973,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3.0,1008.0,3,1,1.0,1053,3,5.0,6,0.0,2Types,1998.0,2.0,750.0,3.0,3,0.0,1.0,0,WD,Abnorml,150000.0,11.918390573078392,3.0,260
130,60,RL,88.0,14200,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,3,3,CBlock,3.0,924.0,5,1,2.0,2157,4,4.0,8,4.0,Attchd,1966.0,3.0,487.0,3.0,3,0.0,1.0,0,WD,Normal,226000.0,12.328290278254423,3.0,171
131,60,RL,,12224,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,992.0,5,1,2.0,2054,3,4.0,7,3.0,BuiltIn,2000.0,2.0,390.0,3.0,3,0.0,0.0,0,WD,Normal,244000.0,12.404923504275338,4.0,72
132,20,RL,75.0,7388,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,1063.0,4,1,2.0,1327,3,4.0,7,0.0,Detchd,1974.0,1.0,624.0,3.0,3,0.0,0.0,0,WD,Normal,150750.0,11.923378114589433,2.0,0
133,20,RL,,6853,1,0.0,IR1,Lvl,IC2,Gtl,Timber,Norm,1T,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,4,3,PConc,5.0,1267.0,5,1,2.0,1296,2,4.0,6,0.0,Attchd,2001.0,3.0,471.0,3.0,3,0.0,0.0,0,WD,Normal,220000.0,12.301382825334498,3.0,217
134,20,RL,78.0,10335,1,0.0,IR1,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,6,1968,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,1461.0,4,1,2.0,1721,3,3.0,7,3.0,Attchd,1968.0,2.0,440.0,3.0,3,0.0,1.0,0,WD,Normal,180000.0,12.100712129872347,3.0,276
135,20,RL,80.0,10400,1,0.0,Reg,Lvl,IC2,Gtl,NWAmes,Norm,1T,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3.0,1304.0,4,1,2.0,1682,3,3.0,7,4.0,Attchd,1970.0,1.0,530.0,3.0,3,0.0,1.0,0,WD,Normal,174000.0,12.066810578196666,2.0,98
136,20,RL,,10355,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,3,3,CBlock,3.0,1214.0,3,1,2.0,1214,3,3.0,5,2.0,Attchd,1967.0,2.0,318.0,3.0,3,0.0,0.0,0,WD,Normal,143000.0,11.870599909242044,2.0,111
137,90,RL,82.0,11070,1,0.0,Reg,Lvl,IC2,Gtl,Mitchel,Norm,2DT,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,3,3,CBlock,3.0,1907.0,4,1,2.0,1959,5,3.0,9,0.0,2Types,1989.0,1.0,766.0,3.0,3,0.0,0.0,0,WD,Family,171000.0,12.049418835484797,3.0,0
